dgbas_id,name
1000312-001,觀音村
1000312-002,白玉村
1000312-003,廣興村
1000312-004,大潭村
1000312-005,武威村
1000312-006,保生村
1000312-007,三和村
1000312-008,新興村
1000312-009,坑尾村
1000312-010,金湖村
1000312-011,藍埔村
1000312-012,大同村
1000312-013,大堀村
1000312-014,崙坪村
1000312-015,富源村
1000312-016,上大村
1000312-017,新坡村
1000312-018,廣福村
1000312-019,塔腳村
1000312-020,保障村
1000312-021,草漯村
1000312-022,樹林村
1000312-023,富林村
1000312-024,草新村
1000313-001,三民村
1000313-002,澤仁村
1000313-003,義盛村
1000313-004,霞雲村
1000313-005,長興村
1000313-006,三光村
1000313-007,奎輝村
1000313-008,華陵村
1000313-009,羅浮村
1000313-010,高義村
1000401-001,斗崙里
1000401-002,鹿場里
1000401-003,東平里
1000401-004,中興里
1000401-005,隘口里
1000401-006,東海里
1000401-007,竹北里
1000401-008,竹仁里
1000401-009,竹義里
1000401-010,泰和里
1000401-011,新社里
1000401-012,聯興里
1000401-013,麻園里
1000401-014,溪州里
1000401-015,白地里
1000401-016,新港里
1000401-017,大義里
1000401-018,崇義里
1000401-019,大眉里
1000401-020,尚義里
1000401-021,十興里
1000401-022,新國里
1000401-023,新庄里
1000401-024,北崙里
1000401-025,新崙里
1000401-026,福德里
1000401-027,東興里
1000401-028,北興里
1000401-029,興安里
1000401-030,文化里
1000402-001,上坪里
1000402-002,瑞峰里
1000402-003,軟橋里
1000402-004,員崠里
1000402-005,東寧里
1000402-006,上舘里
1000402-007,大鄉里
1000402-008,東華里
1000402-009,商華里
1000402-010,竹東里
1000402-011,榮樂里
1000402-012,鷄林里
1000402-013,仁愛里
1000402-014,五豐里
1000402-015,三重里
1000402-016,頭重里
1000402-017,員山里
1000402-018,柯湖里
1000402-019,二重里
1000402-020,中山里
1000402-021,中正里
1000402-022,南華里
1000402-023,榮華里
1000402-024,忠孝里
1000402-025,陸豐里
1000403-001,內立里
1000403-002,寶石里
1000403-003,文山里
1000403-004,五埔里
1000403-005,四座里
1000403-006,旱坑里
1000403-007,田新里
1000403-008,新埔里
1000403-009,新生里
1000403-010,新民里
1000403-011,上寮里
1000403-012,下寮里
1000403-013,南平里
1000403-014,北平里
1000403-015,巨埔里
1000403-016,照門里
1000403-017,清水里
1000403-018,鹿鳴里
1000403-019,新北里
1000404-001,東興里
1000404-002,西安里
1000404-003,南雄里
1000404-004,北斗里
1000404-005,仁安里
1000404-006,北山里
1000404-007,南山里
1000404-008,東安里
1000404-009,東光里
1000404-010,新富里
1000404-011,金山里
1000404-012,錦山里
1000404-019,東山里
1000404-020,南新里
1000404-021,東平里
1000405-001,孝勢村
1000405-002,仁勢村
1000405-003,愛勢村
1000405-004,信勢村
1000405-005,中勢村
1000405-006,德盛村
1000405-007,和興村
1000405-008,長嶺村
1000405-009,長安村
1000405-010,湖口村
1000405-011,湖鏡村
1000405-012,湖南村
1000405-013,波羅村
1000405-014,鳳凰村
1000405-015,鳳山村
1000405-016,中興村
1000405-017,信義村
1000405-018,中正村
1000405-019,東興村
1000405-020,勝利村
1000406-001,福興村
1000406-002,後湖村
1000406-003,青埔村
1000406-004,埔和村
1000406-005,瑞興村
1000406-006,坡頭村
1000406-007,中崙村
1000406-008,重興村
1000406-009,新豐村
1000406-010,員山村
1000406-011,松林村
1000406-012,上坑村
1000406-013,鳳坑村
1000406-014,忠孝村
1000406-015,山崎村
1000406-016,松柏村
1000406-017,崎頂村
1000407-001,五龍村
1000407-002,華龍村
1000407-003,秀湖村
1000407-004,永興村
1000407-005,石潭村
1000407-006,新鳳村
1000407-007,中坑村
1000407-008,水坑村
1000407-009,文林村
1000407-010,芎林村
1000407-011,上山村
1000407-012,下山村
1000408-001,橫山村
1000408-002,田寮村
1000408-003,南昌村
1000408-004,豐鄉村
1000408-005,豐田村
1000408-006,內灣村
1000408-007,福興村
1000408-008,沙坑村
1000408-009,新興村
1000408-010,大肚村
1000408-011,力行村
1000409-001,北埔村
1000409-002,南興村
1000409-003,埔尾村
1000409-004,水磜村
1000409-005,南埔村
1000409-006,大林村
1000409-007,大湖村
1000409-008,南坑村
1000409-009,外坪村
1000410-001,雙溪村
1000410-002,大崎村
1000410-003,三峰村
1000410-004,新城村
1000410-005,深井村
1000410-006,寶斗村
1000410-007,山湖村
1000410-008,寶山村
1000410-009,油田村
1000410-010,雙新村
1000411-001,峨眉村
1000411-002,中盛村
1000411-003,石井村
1000411-004,富興村
1000411-005,七星村
1000411-006,湖光村
1000412-001,義興村
1000412-002,嘉樂村
1000412-003,新樂村
1000412-004,梅花村
1000412-005,錦屏村
1000412-006,玉峰村
1000412-007,秀巒村
1000413-001,大隘村
1000413-002,花園村
1000413-003,竹林村
1000413-004,桃山村
1000501-001,中苗里
1000501-002,建功里
1000501-003,青苗里
1000501-004,玉清里
1000501-005,玉華里
1000501-006,維新里
1000501-007,維祥里
1000501-008,綠苗里
1000501-009,高苗里
1000501-010,玉苗里
1000501-011,大同里
1000501-012,新苗里
1000501-013,勝利里
1000501-014,恭敬里
1000501-015,上苗里
1000501-016,北苗里
1000501-017,清華里
1000501-018,嘉盛里
1000501-019,福星里
1000501-020,新川里
1000501-021,文山里
1000501-022,福麗里
1000501-023,水源里
1000501-024,新英里
1000501-025,福安里
1000501-026,嘉新里
1000501-027,南勢里
1000501-028,文聖里
1000502-001,苑東里
1000502-002,苑南里
1000502-003,苑北里
1000502-004,西平里
1000502-005,苑港里
1000502-006,西勢里
1000502-007,海岸里
1000502-008,房裡里
1000502-009,客庄里
1000502-010,中正里
1000502-011,苑坑里
1000502-012,水坡里
1000502-013,新復里
1000502-014,山脚里
1000502-015,舊社里
1000502-016,福田里
1000502-017,石鎮里
1000502-018,蕉埔里
1000502-019,社苓里
1000502-020,泰田里
1000502-021,上舘里
1000502-022,玉田里
1000502-023,南勢里
1000502-024,山柑里
1000502-025,田心里
1000503-001,通東里
1000503-002,通西里
1000503-003,平元里
1000503-004,梅南里
1000503-005,圳頭里
1000503-006,通南里
1000503-007,城北里
1000503-008,城南里
1000503-009,南和里
1000503-010,福興里
1000503-011,坪頂里
1000503-012,五南里
1000503-013,五北里
1000503-014,內湖里
1000503-015,楓樹里
1000503-016,烏眉里
1000503-017,福龍里
1000503-018,福源里
1000503-019,通灣里
1000503-020,新埔里
1000503-021,內島里
1000503-022,白東里
1000503-023,白西里
1000503-024,平安里
1000504-001,竹南里
1000504-002,照南里
1000504-003,正南里
1000504-004,新南里
1000504-005,大厝里
1000504-006,營盤里
1000504-007,聖福里
1000504-008,竹興里
1000504-009,龍鳳里
1000504-010,山佳里
1000504-011,中港里
1000504-012,中華里
1000504-013,中英里
1000504-014,中美里
1000504-015,開元里
1000504-016,海口里
1000504-017,港墘里
1000504-018,公舘里
1000504-019,大埔里
1000504-020,頂埔里
1000504-021,崎頂里
1000504-022,公義里
1000504-023,佳興里
1000504-024,天文里
1000504-025,龍山里
1000505-001,流東里
1000505-002,珊湖里
1000505-003,斗煥里
1000505-004,新華里
1000505-005,興隆里
1000505-006,上埔里
1000505-007,土牛里
1000505-008,頭份里
1000505-009,忠孝里
1000505-010,仁愛里
1000505-011,信義里
1000505-012,和平里
1000505-013,民族里
1000505-014,東庄里
1000505-015,後庄里
1000505-016,山下里
1000505-017,蟠桃里
1000505-018,田寮里
1000505-019,蘆竹里
1000505-020,上興里
1000505-021,下興里
1000505-022,尖山里
1000505-023,尖下里
1000505-024,廣興里
1000505-025,濫坑里
1000505-026,民權里
1000505-027,民生里
1000505-028,建國里
1000505-029,成功里
1000505-030,自強里
1000505-031,合興里
1000505-032,文化里
1000506-001,南龍里
1000506-002,中龍里
1000506-003,北龍里
1000506-004,大庄里
1000506-005,溪洲里
1000506-006,豐富里
1000506-007,校椅里
1000506-008,埔頂里
1000506-009,新民里
1000506-010,復興里
1000506-011,東明里
1000506-012,大山里
1000506-013,灣寶里
1000506-014,海寶里
1000506-015,外埔里
1000506-016,海埔里
1000506-017,秀水里
1000506-018,水尾里
1000506-019,龍津里
1000506-020,龍坑里
1000506-021,福寧里
1000506-022,中和里
1000506-023,南港里
1000507-001,中街里
1000507-002,新厝里
1000507-003,上新里
1000507-004,豐田里
1000507-005,西坪里
1000507-006,景山里
1000507-007,老庄里
1000507-008,新榮里
1000507-009,內灣里
1000507-010,苗豐里
1000507-011,坪林里
1000508-001,大湖村
1000508-002,明湖村
1000508-003,靜湖村
1000508-004,富興村
1000508-005,大南村
1000508-006,大寮村
1000508-007,南湖村
1000508-008,義和村
1000508-009,東興村
1000508-010,武榮村
1000508-011,栗林村
1000508-012,新開村
1000509-001,館中村
1000509-002,館東村
1000509-003,館南村
1000509-004,大坑村
1000509-005,中義村
1000509-006,玉泉村
1000509-007,石墻村
1000509-008,福基村
1000509-009,福星村
1000509-010,開礦村
1000509-011,福德村
1000509-012,五穀村
1000509-013,玉穀村
1000509-014,鶴岡村
1000509-015,鶴山村
1000509-016,仁安村
1000509-017,尖山村
1000509-018,南河村
1000509-019,北河村
1000510-001,福興村
1000510-002,銅鑼村
1000510-003,朝陽村
1000510-004,樟樹村
1000510-005,九湖村
1000510-006,竹森村
1000510-007,中平村
1000510-008,興隆村
1000510-009,盛隆村
1000510-010,新隆村
1000511-001,東村
1000511-002,西村
1000511-003,南江村
1000511-004,田美村
1000511-005,獅山村
1000511-006,南富村
1000511-007,員林村
1000511-008,蓬萊村
1000511-009,東河村
1000512-001,頭屋村
1000512-002,象山村
1000512-003,北坑村
1000512-004,獅潭村
1000512-005,曲洞村
1000512-006,飛鳳村
1000512-007,明德村
1000512-008,鳴鳳村
1000513-001,廣盛村
1000513-002,双湖村
1000513-003,双潭村
1000513-004,勝興村
1000513-005,西湖村
1000513-006,龍騰村
1000513-007,鯉魚潭村
1000514-001,高埔村
1000514-002,下埔村
1000514-003,五湖村
1000514-004,四湖村
1000514-005,金獅村
1000514-006,龍洞村
1000514-007,三湖村
1000514-008,湖東村
1000514-009,二湖村
1000515-001,造橋村
1000515-002,平興村
1000515-003,豐湖村
1000515-004,大西村
1000515-005,錦水村
1000515-006,大龍村
1000515-007,朝陽村
1000515-008,談文村
1000515-009,龍昇村
1000516-001,三灣村
1000516-002,內灣村
1000516-003,銅鏡村
1000516-004,頂寮村
1000516-005,北埔村
1000516-006,大河村
1000516-007,大坪村
1000516-008,永和村
1000517-001,百壽村
1000517-002,永興村
1000517-003,新店村
1000517-004,和興村
1000517-005,豐林村
1000517-006,新豐村
1000517-007,竹木村
1000518-001,八卦村
1000518-002,錦水村
1000518-003,清安村
1000518-004,大興村
1000518-005,中興村
1000518-006,梅園村
1000518-007,象鼻村
1000518-008,士林村
1000601-001,豐原里
1000601-002,頂街里
1000601-003,中山里
1000601-004,豐榮里
1000601-005,下街里
1000601-006,富春里
1000601-007,葫蘆里
1000601-008,豐西里
1000601-009,西安里
1000601-010,西勢里
1000601-011,東勢里
1000601-012,民生里
1000601-013,大湳里
1000601-014,北湳里
1000601-015,東湳里
1000601-016,西湳里
1000601-017,圳寮里
1000601-018,豐圳里
1000601-019,社皮里
1000601-020,三村里
1000601-021,中興里
1000601-022,田心里
1000601-023,豐田里
1000601-024,鎌村里
1000601-025,南陽里
1000601-026,陽明里
1000601-027,北陽里
1000601-028,中陽里
1000601-029,東陽里
1000601-030,南村里
1000601-031,南田里
1000601-032,南嵩里
1000601-033,翁明里
1000601-034,翁子里
1000601-035,翁社里
1000601-036,朴子里
1000602-001,北興里
1000602-002,中寧里
1000602-003,東安里
1000602-004,南平里
1000602-005,延平里
1000602-006,上新里
1000602-007,廣興里
1000602-008,泰昌里
1000602-009,中嵙里
1000602-010,福隆里
1000602-011,隆興里
1000602-012,新盛里
1000602-013,詒福里
1000602-014,上城里
1000602-015,下城里
1000602-016,慶東里
1000602-017,慶福里
1000602-018,東新里
1000602-019,粵寧里
1000602-020,下新里
1000602-021,興隆里
1000602-022,茂興里
1000602-023,泰興里
1000602-024,埤頭里
1000602-025,明正里
1000603-001,朝陽里
1000603-002,大甲里
1000603-003,順天里
1000603-004,孔門里
1000603-005,平安里
1000603-006,庄美里
1000603-007,新美里
1000603-008,岷山里
1000603-009,中山里
1000603-010,南陽里
1000603-011,薰風里
1000603-012,義和里
1000603-013,武陵里
1000603-014,文曲里
1000603-015,武曲里
1000603-016,文武里
1000603-017,奉化里
1000603-018,德化里
1000603-019,江南里
1000603-020,頂店里
1000603-021,太白里
1000603-022,孟春里
1000603-023,幸福里
1000603-024,日南里
1000603-025,龍泉里
1000603-026,西岐里
1000603-027,銅安里
1000603-028,福德里
1000603-029,建興里
1000604-001,鰲峰里
1000604-002,靈泉里
1000604-003,清水里
1000604-004,文昌里
1000604-005,南寧里
1000604-006,西寧里
1000604-007,北寧里
1000604-008,中興里
1000604-009,西社里
1000604-010,南社里
1000604-011,裕嘉里
1000604-012,臨江里
1000604-013,秀水里
1000604-014,武鹿里
1000604-015,海濱里
1000604-016,槺榔里
1000604-017,中社里
1000604-018,高西里
1000604-019,高南里
1000604-020,高東里
1000604-021,高北里
1000604-022,高美里
1000604-023,國姓里
1000604-024,菁埔里
1000604-025,頂湳里
1000604-026,田寮里
1000604-027,橋頭里
1000604-028,下湳里
1000604-029,東山里
1000604-030,楊厝里
1000604-031,海風里
1000604-032,吳厝里
1000605-001,居仁里
1000605-002,洛泉里
1000605-003,沙鹿里
1000605-004,美仁里
1000605-005,興仁里
1000605-006,斗抵里
1000605-007,鹿峰里
1000605-008,鹿寮里
1000605-009,竹林里
1000605-010,犁分里
1000605-011,北勢里
1000605-012,福興里
1000605-013,晉江里
1000605-014,六路里
1000605-015,南勢里
1000605-016,埔子里
1000605-017,公明里
1000605-018,清泉里
1000605-019,西勢里
1000605-020,興安里
1000605-021,三鹿里
1000606-001,頂寮里
1000606-002,下寮里
1000606-003,中正里
1000606-004,中和里
1000606-005,文化里
1000606-006,安仁里
1000606-007,草湳里
1000606-008,南簡里
1000606-009,福德里
1000606-010,大庄里
1000606-011,大村里
1000606-012,興農里
1000606-013,永寧里
1000606-014,永安里
1000607-001,廣福村
1000607-002,仁里村
1000607-003,義里村
1000607-004,后里村
1000607-005,厚里村
1000607-006,墩東村
1000607-007,墩西村
1000607-008,墩南村
1000607-009,墩北村
1000607-010,中和村
1000607-011,舊社村
1000607-012,聯合村
1000607-013,太平村
1000607-014,眉山村
1000607-015,樂業村
1000607-016,泰安村
1000607-017,公館村
1000607-018,月眉村
1000607-019,義德村
1000608-001,神岡村
1000608-002,庄前村
1000608-003,北庄村
1000608-004,庄後村
1000608-005,社口村
1000608-006,社南村
1000608-007,三角村
1000608-008,岸裡村
1000608-009,大社村
1000608-010,豐洲村
1000608-011,神洲村
1000608-012,溪洲村
1000608-013,圳前村
1000608-014,新庄村
1000608-015,圳堵村
1000608-016,山皮村
1000609-001,潭陽村
1000609-002,潭秀村
1000609-003,潭北村
1000609-004,福仁村
1000609-005,頭家村
1000609-006,甘蔗村
1000609-007,東寶村
1000609-008,大富村
1000609-009,大豐村
1000609-010,栗林村
1000609-011,嘉仁村
1000609-012,新田村
1000609-013,聚興村
1000609-014,頭家東村
1000609-015,家興村
1000609-016,家福村
1000610-001,大雅村
1000610-002,員林村
1000610-003,六寶村
1000610-004,秀山村
1000610-005,忠義村
1000610-006,橫山村
1000610-007,三和村
1000610-008,西寶村
1000610-009,上楓村
1000610-010,二和村
1000610-011,四德村
1000610-012,上雅村
1000610-013,文雅村
1000610-014,大楓村
1000610-015,雅楓村
1000611-001,新社村
1000611-002,復盛村
1000611-003,中正村
1000611-004,月湖村
1000611-005,崑山村
1000611-006,大南村
1000611-007,永源村
1000611-008,中興村
1000611-009,協成村
1000611-010,東興村
1000611-011,慶西村
1000611-012,中和村
1000611-013,福興村
1000612-001,石岡村
1000612-002,萬安村
1000612-003,九房村
1000612-004,金星村
1000612-005,龍興村
1000612-006,萬興村
1000612-007,梅子村
1000612-008,土牛村
1000612-009,德興村
1000612-010,和盛村
1000613-001,永豐村
1000613-002,六分村
1000613-003,三崁村
1000613-004,大同村
1000613-005,水美村
1000613-006,大東村
1000613-007,馬鳴村
1000613-008,中山村
1000613-009,鐵山村
1000613-010,土城村
1000613-011,廍子村
1000614-001,南埔村
1000614-002,南庄村
1000614-003,中庄村
1000614-004,龜売村
1000614-005,福興村
1000614-006,東安村
1000614-007,頂安村
1000614-008,永安村
1000614-009,福住村
1000614-010,海墘村
1000614-011,西安村
1000614-012,松雅村
1000701-043,西安里
1000615-001,烏日村
1000615-002,湖日村
1000615-003,三和村
1000615-004,榮泉村
1000615-005,學田村
1000615-006,九德村
1000615-007,仁德村
1000615-008,前竹村
1000615-009,五光村
1000615-010,光明村
1000615-011,東園村
1000615-012,溪埧村
1000615-013,螺潭村
1000615-014,北里村
1000615-015,南里村
1000615-016,溪尾村
1000616-001,王田村
1000616-002,中和村
1000616-003,福山村
1000616-004,營埔村
1000616-005,社腳村
1000616-006,新興村
1000616-007,大東村
1000616-008,大肚村
1000616-009,永和村
1000616-010,磺溪村
1000616-011,永順村
1000616-012,成功村
1000616-013,山陽村
1000616-014,頂街村
1000616-015,瑞井村
1000616-016,蔗廍村
1000616-017,自強村
1000617-001,竹坑村
1000617-002,龍東村
1000617-003,龍西村
1000617-004,田中村
1000617-005,福田村
1000617-006,麗水村
1000617-007,龍津村
1000617-008,三德村
1000617-009,忠和村
1000617-010,山腳村
1000617-011,龍泉村
1000617-012,龍崗村
1000617-013,新庄村
1000617-014,南寮村
1000617-015,新東村
1000617-016,東海村
1000618-001,桐林村
1000618-002,吉峰村
1000618-003,甲寅村
1000618-004,本鄉村
1000618-005,中正村
1000618-006,錦榮村
1000618-007,萊園村
1000618-008,本堂村
1000618-009,坑口村
1000618-010,北柳村
1000618-011,南柳村
1000618-012,四德村
1000618-013,五福村
1000618-014,萬豐村
1000618-015,舊正村
1000618-016,峰谷村
1000618-017,六股村
1000618-018,丁台村
1000618-019,北勢村
1000618-020,南勢村
1000619-001,太平里
1000619-002,長億里
1000619-003,中平里
1000619-004,中興里
1000619-005,建國里
1000619-006,東平里
1000619-007,宜欣里
1000619-008,中山里
1000619-009,坪林里
1000619-010,光華里
1000619-011,新坪里
1000619-012,新光里
1000619-013,新福里
1000619-014,頭汴里
1000619-015,東汴里
1000619-016,興隆里
1000619-017,光隆里
1000619-018,德隆里
1000619-019,黃竹里
1000619-020,永成里
1000619-021,永平里
1000619-022,成功里
1000619-023,東和里
1000619-024,中政里
1000619-025,平安里
1000619-026,建興里
1000619-027,新興里
1000619-028,新高里
1000619-029,新吉里
1000619-030,新城里
1000619-031,宜佳里
1000619-032,宜昌里
1000619-033,光明里
1000619-034,豐年里
1000619-035,大興里
1000619-036,勤益里
1000619-037,聖和里
1000619-038,福隆里
1000619-039,永隆里
1000620-001,大里里
1000620-002,新里里
1000620-003,樹王里
1000620-004,東興里
1000620-005,祥興里
1000620-006,日新里
1000620-007,西榮里
1000620-008,內新里
1000620-009,東昇里
1000620-010,立仁里
1000620-011,新仁里
1000620-012,大元里
1000620-013,夏田里
1000620-014,仁化里
1000620-015,健民里
1000620-016,塗城里
1000620-017,瑞城里
1000620-018,金城里
1000620-019,東湖里
1000620-020,西湖里
1000620-021,國光里
1000620-022,大明里
1000620-023,永隆里
1000620-024,長榮里
1000620-025,中新里
1000620-026,立德里
1000620-027,仁德里
1000621-001,南勢村
1000621-002,天輪村
1000621-003,博愛村
1000621-004,中坑村
1000621-005,自由村
1000621-006,達觀村
1000621-007,梨山村
1000621-008,平等村
1000701-001,文化里
1000701-002,下廍里
1000701-003,興北里
1000701-004,信義里
1000701-005,民生里
1000701-006,陽明里
1000701-007,萬安里
1000701-008,新興里
1000701-009,新華里
1000701-010,龍山里
1000701-011,中山里
1000701-012,中正里
1000701-013,永福里
1000701-014,光復里
1000701-015,光華里
1000701-016,萬壽里
1000701-017,中央里
1000701-018,富貴里
1000701-019,民權里
1000701-020,西興里
1000701-021,西勢里
1000701-022,忠孝里
1000701-023,忠權里
1000701-024,五權里
1000701-025,長樂里
1000701-026,東芳里
1000701-027,南安里
1000701-028,南美里
1000701-029,莿桐里
1000701-030,磚磘里
1000701-031,平和里
1000701-032,桃源里
1000701-033,卦山里
1000701-034,東興里
1000701-035,大同里
1000701-036,永生里
1000701-037,華陽里
1000701-038,華北里
1000701-039,南瑤里
1000701-040,成功里
1000701-041,延和里
1000701-042,南興里
1000701-044,彰安里
1000701-045,光南里
1000701-046,介壽里
1000701-047,延平里
1000701-048,建寶里
1000701-049,福安里
1000701-050,大竹里
1000701-051,竹中里
1000701-052,安溪里
1000701-053,香山里
1000701-054,牛埔里
1000701-055,福山里
1000701-056,中庄里
1000701-057,三村里
1000701-058,國聖里
1000701-059,寶廍里
1000701-060,茄苳里
1000701-061,茄南里
1000701-062,阿夷里
1000701-063,古夷里
1000701-064,復興里
1000701-065,和調里
1000701-066,石牌里
1000701-067,福田里
1000701-068,竹巷里
1000701-069,田中里
1000701-070,快官里
1000701-071,台鳳里
1000701-072,崙平里
1000701-073,向陽里
1000702-001,大有里
1000702-002,中興里
1000702-003,洛津里
1000702-004,順興里
1000702-005,頂厝里
1000702-006,東崎里
1000702-007,埔崙里
1000702-008,東石里
1000702-009,郭厝里
1000702-010,新宮里
1000702-011,玉順里
1000702-012,景福里
1000702-013,泰興里
1000702-014,長興里
1000702-015,龍山里
1000702-016,興化里
1000702-017,菜園里
1000702-018,街尾里
1000702-019,頂番里
1000702-020,頭崙里
1000702-021,廖厝里
1000702-022,溝墘里
1000702-023,草中里
1000702-024,頭南里
1000702-025,山崙里
1000702-026,海埔里
1000702-027,詔安里
1000702-028,洋厝里
1000702-029,永安里
1000703-001,竹營里
1000703-002,和東里
1000703-003,和南里
1000703-004,和北里
1000703-005,和西里
1000703-006,四張里
1000703-007,頭前里
1000703-008,還社里
1000703-009,面前里
1000703-010,鎮平里
1000703-011,大霞里
1000703-012,源埤里
1000703-013,南佃里
1000703-014,雅溝里
1000703-015,山犁里
1000703-016,嘉犁里
1000703-017,鐵山里
1000703-018,詔安里
1000703-019,柑井里
1000703-020,竹園里
1000703-021,新庄里
1000703-022,犁盛里
1000703-023,中寮里
1000703-024,中圍里
1000703-025,糖友里
1000703-026,塗厝里
1000703-027,地潭里
1000703-028,湖內里
1000703-029,嘉寶里
1000703-030,月眉里
1000703-031,好修里
1000703-032,仁愛里
1000704-001,線西村
1000704-002,頂庄村
1000704-003,寓埔村
1000704-004,塭仔村
1000704-005,溝內村
1000704-006,下犁村
1000704-007,頂犁村
1000704-008,德興村
1000705-001,曾家村
1000705-002,蚵寮村
1000705-003,埤墘村
1000705-004,溪底村
1000705-005,泉州村
1000705-006,泉厝村
1000705-007,海尾村
1000705-008,全興村
1000705-009,定興村
1000705-010,新港村
1000705-011,什股村
1000705-012,大同村
1000705-013,七嘉村
1000705-014,汴頭村
1000706-001,番社村
1000706-002,社尾村
1000706-003,大崙村
1000706-004,外埔村
1000706-005,外中村
1000706-006,元中村
1000706-007,三汴村
1000706-008,萬豐村
1000706-009,番婆村
1000706-010,橋頭村
1000706-011,秀厝村
1000706-012,鎮平村
1000706-013,三和村
1000706-014,麥厝村
1000706-015,廈粘村
1000706-016,頂粘村
1000706-017,福寶村
1000706-018,二港村
1000706-019,福興村
1000706-020,福南村
1000706-021,同安村
1000706-022,西勢村
1000707-001,秀水村
1000707-002,安溪村
1000707-003,莊雅村
1000707-004,金興村
1000707-005,陝西村
1000707-006,安東村
1000707-007,鶴鳴村
1000707-008,馬興村
1000707-009,義興村
1000707-010,福安村
1000707-011,埔崙村
1000707-012,曾厝村
1000707-013,金陵村
1000707-014,下崙村
1000708-001,花壇村
1000708-002,金墩村
1000708-003,中庄村
1000708-004,劉厝村
1000708-005,崙雅村
1000708-006,南口村
1000708-007,中口村
1000708-008,北口村
1000708-009,長沙村
1000708-010,文德村
1000708-011,白沙村
1000708-012,岩竹村
1000708-013,橋頭村
1000708-014,灣雅村
1000708-015,灣東村
1000708-016,三春村
1000708-017,永春村
1000708-018,長春村
1000709-001,舊社村
1000709-002,大埔村
1000709-003,竹林村
1000709-004,社口村
1000709-005,茄荖村
1000709-006,嘉興村
1000709-007,芬園村
1000709-008,縣庄村
1000709-009,圳墘村
1000709-010,溪頭村
1000709-011,進芬村
1000709-012,同安村
1000709-013,中崙村
1000709-014,大竹村
1000709-015,楓坑村
1000710-001,東和里
1000710-002,民生里
1000710-003,中正里
1000710-004,仁美里
1000710-005,新興里
1000710-006,和平里
1000710-007,光明里
1000710-008,中山里
1000710-009,黎明里
1000710-010,惠來里
1000710-011,三義里
1000710-012,新生里
1000710-013,南平里
1000710-014,南興里
1000710-015,源潭里
1000710-016,大埔里
1000710-017,三條里
1000710-018,三和里
1000710-019,三橋里
1000710-020,中央里
1000710-021,溝皂里
1000710-022,大饒里
1000710-023,大明里
1000710-024,萬年里
1000710-025,崙雅里
1000710-026,振興里
1000710-027,林厝里
1000710-028,出水里
1000710-029,湖水里
1000710-030,大峯里
1000710-031,鎮興里
1000710-032,浮圳里
1000710-033,西東里
1000710-034,南東里
1000710-035,中東里
1000710-036,東北里
1000710-037,三愛里
1000710-038,三信里
1000710-039,三多里
1000710-040,仁愛里
1000710-041,忠孝里
1000711-001,光平里
1000711-002,平和里
1000711-003,太平里
1000711-004,光華里
1000711-005,東寮里
1000711-006,西寮里
1000711-007,大突里
1000711-008,北勢里
1000711-009,汴頭里
1000711-010,大竹里
1000711-011,湖西里
1000711-012,田中里
1000711-013,河東里
1000711-014,中山里
1000711-015,中竹里
1000711-016,東溪里
1000711-017,西溪里
1000711-018,湖東里
1000711-019,頂庄里
1000711-020,忠覺里
1000711-021,湳底里
1000711-022,大庭里
1000711-023,媽厝里
1000711-024,西勢里
1000711-025,番婆里
1000712-001,香山里
1000712-002,碧峰里
1000712-003,東源里
1000712-004,復興里
1000712-005,平和里
1000712-006,頂潭里
1000712-007,中潭里
1000712-008,龍潭里
1000712-009,北路里
1000712-010,西路里
1000712-011,東路里
1000712-012,南路里
1000712-013,中路里
1000712-014,新庄里
1000712-015,三安里
1000712-016,大崙里
1000712-017,沙崙里
1000712-018,新民里
1000712-019,梅州里
1000712-020,三民里
1000712-021,三光里
1000712-022,大社里
1000713-001,大村村
1000713-002,茄苳村
1000713-003,南勢村
1000713-004,田洋村
1000713-005,新興村
1000713-006,過溝村
1000713-007,美港村
1000713-008,平和村
1000713-009,貢旗村
1000713-010,加錫村
1000713-011,村上村
1000713-012,大橋村
1000713-013,大崙村
1000713-014,擺塘村
1000713-015,黃厝村
1000713-016,福興村
1000714-001,埔鹽村
1000714-002,埔南村
1000714-003,廍子村
1000714-004,出水村
1000714-005,南港村
1000714-006,打廉村
1000714-007,豐澤村
1000714-008,崑崙村
1000714-009,角樹村
1000714-010,瓦磘村
1000714-011,好修村
1000714-012,西湖村
1000714-013,大有村
1000714-014,新興村
1000714-015,永平村
1000714-016,永樂村
1000714-017,石埤村
1000714-018,天盛村
1000714-019,太平村
1000714-020,新水村
1000714-021,三省村
1000714-022,南新村
1000715-001,東門村
1000715-002,埔心村
1000715-003,義民村
1000715-004,油車村
1000715-005,瓦北村
1000715-006,瓦中村
1000715-007,瓦南村
1000715-008,太平村
1000715-009,經口村
1000715-010,大華村
1000715-011,仁里村
1000715-012,舊舘村
1000715-013,南舘村
1000715-014,新舘村
1000715-015,羅厝村
1000715-016,芎蕉村
1000715-017,二重村
1000715-018,梧鳳村
1000715-019,埤霞村
1000715-020,埤脚村
1000716-001,永東村
1000716-002,永西村
1000716-003,永南村
1000716-004,永北村
1000716-005,港西村
1000716-006,五福村
1000716-007,湳港村
1000716-008,新莊村
1000716-009,瑚璉村
1000716-010,五汴村
1000716-011,浮圳村
1000716-012,光雲村
1000716-013,東寧村
1000716-014,永興村
