name,dgbas_id
苗栗縣獅潭鄉豐林村,1000517-005
苗栗縣獅潭鄉新豐村,1000517-006
苗栗縣獅潭鄉竹木村,1000517-007
苗栗縣泰安鄉八卦村,1000518-001
苗栗縣泰安鄉錦水村,1000518-002
苗栗縣泰安鄉清安村,1000518-003
苗栗縣泰安鄉大興村,1000518-004
苗栗縣泰安鄉中興村,1000518-005
苗栗縣泰安鄉梅園村,1000518-006
苗栗縣泰安鄉象鼻村,1000518-007
苗栗縣泰安鄉士林村,1000518-008
臺中縣豐原市豐原里,1000601-001
台中縣豐原市豐原里,1000601-001
臺中縣豐原市頂街里,1000601-002
台中縣豐原市頂街里,1000601-002
臺中縣豐原市中山里,1000601-003
台中縣豐原市中山里,1000601-003
臺中縣豐原市豐榮里,1000601-004
台中縣豐原市豐榮里,1000601-004
臺中縣豐原市下街里,1000601-005
台中縣豐原市下街里,1000601-005
臺中縣豐原市富春里,1000601-006
台中縣豐原市富春里,1000601-006
臺中縣豐原市葫蘆里,1000601-007
台中縣豐原市葫蘆里,1000601-007
台中縣豐原市豐西里,1000601-008
臺中縣豐原市西安里,1000601-009
台中縣豐原市西安里,1000601-009
臺中縣豐原市西勢里,1000601-010
台中縣豐原市西勢里,1000601-010
臺中縣豐原市東勢里,1000601-011
台中縣豐原市東勢里,1000601-011
臺中縣豐原市民生里,1000601-012
台中縣豐原市民生里,1000601-012
臺中縣豐原市大湳里,1000601-013
台中縣豐原市大湳里,1000601-013
臺中縣豐原市北湳里,1000601-014
台中縣豐原市北湳里,1000601-014
臺中縣豐原市東湳里,1000601-015
台中縣豐原市東湳里,1000601-015
臺中縣豐原市西湳里,1000601-016
台中縣豐原市西湳里,1000601-016
臺中縣豐原市圳寮里,1000601-017
台中縣豐原市圳寮里,1000601-017
臺中縣豐原市豐圳里,1000601-018
台中縣豐原市豐圳里,1000601-018
臺中縣豐原市社皮里,1000601-019
台中縣豐原市社皮里,1000601-019
臺中縣豐原市三村里,1000601-020
台中縣豐原市三村里,1000601-020
臺中縣豐原市中興里,1000601-021
台中縣豐原市中興里,1000601-021
臺中縣豐原市田心里,1000601-022
台中縣豐原市田心里,1000601-022
臺中縣豐原市豐田里,1000601-023
台中縣豐原市豐田里,1000601-023
臺中縣豐原市鎌村里,1000601-024
台中縣豐原市鎌村里,1000601-024
臺中縣豐原市南陽里,1000601-025
台中縣豐原市南陽里,1000601-025
臺中縣豐原市陽明里,1000601-026
台中縣豐原市陽明里,1000601-026
臺中縣豐原市北陽里,1000601-027
台中縣豐原市北陽里,1000601-027
臺中縣豐原市中陽里,1000601-028
台中縣豐原市中陽里,1000601-028
臺中縣豐原市東陽里,1000601-029
台中縣豐原市東陽里,1000601-029
臺中縣豐原市南村里,1000601-030
台中縣豐原市南村里,1000601-030
臺中縣豐原市南田里,1000601-031
台中縣豐原市南田里,1000601-031
臺中縣豐原市南嵩里,1000601-032
台中縣豐原市南嵩里,1000601-032
臺中縣豐原市翁明里,1000601-033
台中縣豐原市翁明里,1000601-033
臺中縣豐原市翁子里,1000601-034
台中縣豐原市翁子里,1000601-034
臺中縣豐原市翁社里,1000601-035
台中縣豐原市翁社里,1000601-035
臺中縣豐原市朴子里,1000601-036
台中縣豐原市朴子里,1000601-036
臺中縣東勢鎮北興里,1000602-001
台中縣東勢鎮北興里,1000602-001
臺中縣東勢鎮中寧里,1000602-002
台中縣東勢鎮中寧里,1000602-002
臺中縣東勢鎮東安里,1000602-003
台中縣東勢鎮東安里,1000602-003
臺中縣東勢鎮南平里,1000602-004
台中縣東勢鎮南平里,1000602-004
臺中縣東勢鎮延平里,1000602-005
台中縣東勢鎮延平里,1000602-005
臺中縣東勢鎮上新里,1000602-006
台中縣東勢鎮上新里,1000602-006
臺中縣東勢鎮廣興里,1000602-007
台中縣東勢鎮廣興里,1000602-007
臺中縣東勢鎮泰昌里,1000602-008
臺中縣東勢鎮中嵙里,1000602-009
台中縣東勢鎮中嵙里,1000602-009
臺中縣東勢鎮福隆里,1000602-010
台中縣東勢鎮福隆里,1000602-010
臺中縣東勢鎮隆興里,1000602-011
台中縣東勢鎮隆興里,1000602-011
臺中縣東勢鎮新盛里,1000602-012
台中縣東勢鎮新盛里,1000602-012
臺中縣東勢鎮詒福里,1000602-013
台中縣東勢鎮詒福里,1000602-013
臺中縣東勢鎮上城里,1000602-014
台中縣東勢鎮上城里,1000602-014
臺中縣東勢鎮下城里,1000602-015
台中縣東勢鎮下城里,1000602-015
臺中縣東勢鎮慶東里,1000602-016
台中縣東勢鎮慶東里,1000602-016
臺中縣東勢鎮慶福里,1000602-017
台中縣東勢鎮慶福里,1000602-017
臺中縣東勢鎮東新里,1000602-018
台中縣東勢鎮東新里,1000602-018
臺中縣東勢鎮粵寧里,1000602-019
台中縣東勢鎮粵寧里,1000602-019
臺中縣東勢鎮下新里,1000602-020
台中縣東勢鎮下新里,1000602-020
臺中縣東勢鎮興隆里,1000602-021
台中縣東勢鎮興隆里,1000602-021
臺中縣東勢鎮茂興里,1000602-022
台中縣東勢鎮茂興里,1000602-022
臺中縣東勢鎮泰興里,1000602-023
台中縣東勢鎮泰興里,1000602-023
臺中縣東勢鎮埤頭里,1000602-024
台中縣東勢鎮埤頭里,1000602-024
臺中縣東勢鎮明正里,1000602-025
台中縣東勢鎮明正里,1000602-025
臺中縣大甲鎮朝陽里,1000603-001
台中縣大甲鎮朝陽里,1000603-001
臺中縣大甲鎮大甲里,1000603-002
台中縣大甲鎮大甲里,1000603-002
臺中縣大甲鎮順天里,1000603-003
台中縣大甲鎮順天里,1000603-003
臺中縣大甲鎮孔門里,1000603-004
台中縣大甲鎮孔門里,1000603-004
臺中縣大甲鎮平安里,1000603-005
台中縣大甲鎮平安里,1000603-005
臺中縣大甲鎮庄美里,1000603-006
台中縣大甲鎮庄美里,1000603-006
臺中縣大甲鎮新美里,1000603-007
台中縣大甲鎮新美里,1000603-007
臺中縣大甲鎮岷山里,1000603-008
台中縣大甲鎮岷山里,1000603-008
臺中縣大甲鎮中山里,1000603-009
台中縣大甲鎮中山里,1000603-009
臺中縣大甲鎮南陽里,1000603-010
台中縣大甲鎮南陽里,1000603-010
臺中縣大甲鎮薰風里,1000603-011
台中縣大甲鎮薰風里,1000603-011
臺中縣大甲鎮義和里,1000603-012
台中縣大甲鎮義和里,1000603-012
臺中縣大甲鎮武陵里,1000603-013
台中縣大甲鎮武陵里,1000603-013
臺中縣大甲鎮文曲里,1000603-014
台中縣大甲鎮文曲里,1000603-014
臺中縣大甲鎮武曲里,1000603-015
台中縣大甲鎮武曲里,1000603-015
臺中縣大甲鎮文武里,1000603-016
台中縣大甲鎮文武里,1000603-016
臺中縣大甲鎮奉化里,1000603-017
台中縣大甲鎮奉化里,1000603-017
臺中縣大甲鎮德化里,1000603-018
台中縣大甲鎮德化里,1000603-018
臺中縣大甲鎮江南里,1000603-019
台中縣大甲鎮江南里,1000603-019
臺中縣大甲鎮頂店里,1000603-020
台中縣大甲鎮頂店里,1000603-020
臺中縣大甲鎮太白里,1000603-021
台中縣大甲鎮太白里,1000603-021
臺中縣大甲鎮孟春里,1000603-022
台中縣大甲鎮孟春里,1000603-022
臺中縣大甲鎮幸福里,1000603-023
台中縣大甲鎮幸福里,1000603-023
臺中縣大甲鎮日南里,1000603-024
台中縣大甲鎮日南里,1000603-024
臺中縣大甲鎮龍泉里,1000603-025
臺中縣大甲鎮西岐里,1000603-026
台中縣大甲鎮西岐里,1000603-026
臺中縣大甲鎮銅安里,1000603-027
台中縣大甲鎮銅安里,1000603-027
臺中縣大甲鎮福德里,1000603-028
台中縣大甲鎮福德里,1000603-028
臺中縣大甲鎮建興里,1000603-029
台中縣大甲鎮建興里,1000603-029
臺中縣清水鎮鰲峰里,1000604-001
台中縣清水鎮鰲峰里,1000604-001
臺中縣清水鎮靈泉里,1000604-002
台中縣清水鎮靈泉里,1000604-002
臺中縣清水鎮清水里,1000604-003
台中縣清水鎮清水里,1000604-003
臺中縣清水鎮文昌里,1000604-004
台中縣清水鎮文昌里,1000604-004
臺中縣清水鎮南寧里,1000604-005
台中縣清水鎮南寧里,1000604-005
臺中縣清水鎮西寧里,1000604-006
台中縣清水鎮西寧里,1000604-006
臺中縣清水鎮北寧里,1000604-007
台中縣清水鎮北寧里,1000604-007
臺中縣清水鎮中興里,1000604-008
台中縣清水鎮中興里,1000604-008
臺中縣清水鎮西社里,1000604-009
台中縣清水鎮西社里,1000604-009
臺中縣清水鎮南社里,1000604-010
台中縣清水鎮南社里,1000604-010
臺中縣清水鎮裕嘉里,1000604-011
台中縣清水鎮裕嘉里,1000604-011
臺中縣清水鎮臨江里,1000604-012
台中縣清水鎮臨江里,1000604-012
臺中縣清水鎮秀水里,1000604-013
台中縣清水鎮秀水里,1000604-013
臺中縣清水鎮武鹿里,1000604-014
台中縣清水鎮武鹿里,1000604-014
臺中縣清水鎮海濱里,1000604-015
台中縣清水鎮海濱里,1000604-015
臺中縣清水鎮槺榔里,1000604-016
台中縣清水鎮槺榔里,1000604-016
臺中縣清水鎮中社里,1000604-017
台中縣清水鎮中社里,1000604-017
臺中縣清水鎮高西里,1000604-018
台中縣清水鎮高西里,1000604-018
臺中縣清水鎮高南里,1000604-019
台中縣清水鎮高南里,1000604-019
臺中縣清水鎮高東里,1000604-020
台中縣清水鎮高東里,1000604-020
臺中縣清水鎮高北里,1000604-021
台中縣清水鎮高北里,1000604-021
臺中縣清水鎮高美里,1000604-022
台中縣清水鎮高美里,1000604-022
臺中縣清水鎮國姓里,1000604-023
台中縣清水鎮國姓里,1000604-023
臺中縣清水鎮菁埔里,1000604-024
台中縣清水鎮菁埔里,1000604-024
臺中縣清水鎮頂湳里,1000604-025
台中縣清水鎮頂湳里,1000604-025
臺中縣清水鎮田寮里,1000604-026
台中縣清水鎮田寮里,1000604-026
臺中縣清水鎮橋頭里,1000604-027
台中縣清水鎮橋頭里,1000604-027
臺中縣清水鎮下湳里,1000604-028
台中縣清水鎮下湳里,1000604-028
臺中縣清水鎮東山里,1000604-029
台中縣清水鎮東山里,1000604-029
臺中縣清水鎮楊厝里,1000604-030
台中縣清水鎮楊厝里,1000604-030
臺中縣清水鎮海風里,1000604-031
台中縣清水鎮海風里,1000604-031
臺中縣清水鎮吳厝里,1000604-032
台中縣清水鎮吳厝里,1000604-032
臺中縣沙鹿鎮居仁里,1000605-001
台中縣沙鹿鎮居仁里,1000605-001
臺中縣沙鹿鎮洛泉里,1000605-002
台中縣沙鹿鎮洛泉里,1000605-002
臺中縣沙鹿鎮沙鹿里,1000605-003
臺中縣沙鹿鎮美仁里,1000605-004
台中縣沙鹿鎮美仁里,1000605-004
臺中縣沙鹿鎮興仁里,1000605-005
台中縣沙鹿鎮興仁里,1000605-005
臺中縣沙鹿鎮斗抵里,1000605-006
台中縣沙鹿鎮斗抵里,1000605-006
臺中縣沙鹿鎮鹿峰里,1000605-007
台中縣沙鹿鎮鹿峰里,1000605-007
臺中縣沙鹿鎮鹿寮里,1000605-008
台中縣沙鹿鎮鹿寮里,1000605-008
臺中縣沙鹿鎮竹林里,1000605-009
台中縣沙鹿鎮竹林里,1000605-009
臺中縣沙鹿鎮犁分里,1000605-010
台中縣沙鹿鎮犁分里,1000605-010
臺中縣沙鹿鎮北勢里,1000605-011
台中縣沙鹿鎮北勢里,1000605-011
臺中縣沙鹿鎮福興里,1000605-012
台中縣沙鹿鎮福興里,1000605-012
臺中縣沙鹿鎮晉江里,1000605-013
台中縣沙鹿鎮晉江里,1000605-013
臺中縣沙鹿鎮六路里,1000605-014
台中縣沙鹿鎮六路里,1000605-014
臺中縣沙鹿鎮南勢里,1000605-015
台中縣沙鹿鎮南勢里,1000605-015
臺中縣沙鹿鎮埔子里,1000605-016
台中縣沙鹿鎮埔子里,1000605-016
臺中縣沙鹿鎮公明里,1000605-017
台中縣沙鹿鎮公明里,1000605-017
臺中縣沙鹿鎮清泉里,1000605-018
台中縣沙鹿鎮清泉里,1000605-018
臺中縣沙鹿鎮西勢里,1000605-019
台中縣沙鹿鎮西勢里,1000605-019
臺中縣沙鹿鎮興安里,1000605-020
台中縣沙鹿鎮興安里,1000605-020
臺中縣沙鹿鎮三鹿里,1000605-021
台中縣沙鹿鎮三鹿里,1000605-021
臺中縣梧棲鎮頂寮里,1000606-001
台中縣梧棲鎮頂寮里,1000606-001
臺中縣梧棲鎮下寮里,1000606-002
台中縣梧棲鎮下寮里,1000606-002
臺中縣梧棲鎮中正里,1000606-003
台中縣梧棲鎮中正里,1000606-003
臺中縣梧棲鎮中和里,1000606-004
台中縣梧棲鎮中和里,1000606-004
臺中縣梧棲鎮文化里,1000606-005
台中縣梧棲鎮文化里,1000606-005
臺中縣梧棲鎮安仁里,1000606-006
台中縣梧棲鎮安仁里,1000606-006
臺中縣梧棲鎮草湳里,1000606-007
台中縣梧棲鎮草湳里,1000606-007
臺中縣梧棲鎮南簡里,1000606-008
台中縣梧棲鎮南簡里,1000606-008
臺中縣梧棲鎮福德里,1000606-009
台中縣梧棲鎮福德里,1000606-009
臺中縣梧棲鎮大庄里,1000606-010
台中縣梧棲鎮大庄里,1000606-010
臺中縣梧棲鎮大村里,1000606-011
台中縣梧棲鎮大村里,1000606-011
臺中縣梧棲鎮興農里,1000606-012
台中縣梧棲鎮興農里,1000606-012
臺中縣梧棲鎮永寧里,1000606-013
台中縣梧棲鎮永寧里,1000606-013
臺中縣梧棲鎮永安里,1000606-014
台中縣梧棲鎮永安里,1000606-014
臺中縣后里鄉廣福村,1000607-001
台中縣后里鄉廣福村,1000607-001
臺中縣后里鄉仁里村,1000607-002
台中縣后里鄉仁里村,1000607-002
臺中縣后里鄉義里村,1000607-003
台中縣后里鄉義里村,1000607-003
臺中縣后里鄉后里村,1000607-004
台中縣后里鄉后里村,1000607-004
臺中縣后里鄉厚里村,1000607-005
台中縣后里鄉厚里村,1000607-005
臺中縣后里鄉墩東村,1000607-006
台中縣后里鄉墩東村,1000607-006
臺中縣后里鄉墩西村,1000607-007
臺中縣后里鄉墩南村,1000607-008
台中縣后里鄉墩南村,1000607-008
臺中縣后里鄉墩北村,1000607-009
台中縣后里鄉墩北村,1000607-009
臺中縣后里鄉中和村,1000607-010
台中縣后里鄉中和村,1000607-010
臺中縣后里鄉舊社村,1000607-011
台中縣后里鄉舊社村,1000607-011
臺中縣后里鄉聯合村,1000607-012
台中縣后里鄉聯合村,1000607-012
臺中縣后里鄉太平村,1000607-013
台中縣后里鄉太平村,1000607-013
臺中縣后里鄉眉山村,1000607-014
台中縣后里鄉眉山村,1000607-014
臺中縣后里鄉樂業村,1000607-015
台中縣后里鄉樂業村,1000607-015
臺中縣后里鄉泰安村,1000607-016
台中縣后里鄉泰安村,1000607-016
臺中縣后里鄉公館村,1000607-017
台中縣后里鄉公館村,1000607-017
臺中縣后里鄉月眉村,1000607-018
台中縣后里鄉月眉村,1000607-018
臺中縣后里鄉義德村,1000607-019
台中縣后里鄉義德村,1000607-019
臺中縣神岡鄉神岡村,1000608-001
台中縣神岡鄉神岡村,1000608-001
臺中縣神岡鄉庄前村,1000608-002
台中縣神岡鄉庄前村,1000608-002
臺中縣神岡鄉北庄村,1000608-003
台中縣神岡鄉北庄村,1000608-003
臺中縣神岡鄉庄後村,1000608-004
台中縣神岡鄉庄後村,1000608-004
臺中縣神岡鄉社口村,1000608-005
台中縣神岡鄉社口村,1000608-005
臺中縣神岡鄉社南村,1000608-006
台中縣神岡鄉社南村,1000608-006
臺中縣神岡鄉三角村,1000608-007
台中縣神岡鄉三角村,1000608-007
臺中縣神岡鄉岸裡村,1000608-008
台中縣神岡鄉岸裡村,1000608-008
臺中縣神岡鄉大社村,1000608-009
台中縣神岡鄉大社村,1000608-009
臺中縣神岡鄉豐洲村,1000608-010
台中縣神岡鄉豐洲村,1000608-010
臺中縣神岡鄉神洲村,1000608-011
台中縣神岡鄉神洲村,1000608-011
臺中縣神岡鄉溪洲村,1000608-012
台中縣神岡鄉溪洲村,1000608-012
臺中縣神岡鄉圳前村,1000608-013
台中縣神岡鄉圳前村,1000608-013
臺中縣神岡鄉新庄村,1000608-014
台中縣神岡鄉新庄村,1000608-014
臺中縣神岡鄉圳堵村,1000608-015
台中縣神岡鄉圳堵村,1000608-015
臺中縣神岡鄉山皮村,1000608-016
台中縣神岡鄉山皮村,1000608-016
臺中縣潭子鄉潭陽村,1000609-001
台中縣潭子鄉潭陽村,1000609-001
臺中縣潭子鄉潭秀村,1000609-002
台中縣潭子鄉潭秀村,1000609-002
臺中縣潭子鄉潭北村,1000609-003
台中縣潭子鄉潭北村,1000609-003
臺中縣潭子鄉福仁村,1000609-004
台中縣潭子鄉福仁村,1000609-004
臺中縣潭子鄉頭家村,1000609-005
台中縣潭子鄉頭家村,1000609-005
臺中縣潭子鄉甘蔗村,1000609-006
台中縣潭子鄉甘蔗村,1000609-006
臺中縣潭子鄉東寶村,1000609-007
台中縣潭子鄉東寶村,1000609-007
臺中縣潭子鄉大富村,1000609-008
台中縣潭子鄉大富村,1000609-008
臺中縣潭子鄉大豐村,1000609-009
台中縣潭子鄉大豐村,1000609-009
臺中縣潭子鄉栗林村,1000609-010
台中縣潭子鄉栗林村,1000609-010
臺中縣潭子鄉嘉仁村,1000609-011
台中縣潭子鄉嘉仁村,1000609-011
臺中縣潭子鄉新田村,1000609-012
台中縣潭子鄉新田村,1000609-012
臺中縣潭子鄉聚興村,1000609-013
台中縣潭子鄉聚興村,1000609-013
臺中縣潭子鄉頭家東村,1000609-014
台中縣潭子鄉頭家東村,1000609-014
臺中縣潭子鄉家興村,1000609-015
台中縣潭子鄉家興村,1000609-015
臺中縣潭子鄉家福村,1000609-016
台中縣潭子鄉家福村,1000609-016
臺中縣大雅鄉大雅村,1000610-001
台中縣大雅鄉大雅村,1000610-001
臺中縣大雅鄉員林村,1000610-002
台中縣大雅鄉員林村,1000610-002
臺中縣大雅鄉六寶村,1000610-003
台中縣大雅鄉六寶村,1000610-003
臺中縣大雅鄉秀山村,1000610-004
台中縣大雅鄉秀山村,1000610-004
臺中縣大雅鄉忠義村,1000610-005
台中縣大雅鄉忠義村,1000610-005
臺中縣大雅鄉橫山村,1000610-006
台中縣大雅鄉橫山村,1000610-006
臺中縣大雅鄉三和村,1000610-007
台中縣大雅鄉三和村,1000610-007
臺中縣大雅鄉西寶村,1000610-008
台中縣大雅鄉西寶村,1000610-008
臺中縣大雅鄉上楓村,1000610-009
台中縣大雅鄉上楓村,1000610-009
臺中縣大雅鄉二和村,1000610-010
台中縣大雅鄉二和村,1000610-010
臺中縣大雅鄉四德村,1000610-011
台中縣大雅鄉四德村,1000610-011
臺中縣大雅鄉上雅村,1000610-012
台中縣大雅鄉上雅村,1000610-012
臺中縣大雅鄉文雅村,1000610-013
台中縣大雅鄉文雅村,1000610-013
臺中縣大雅鄉大楓村,1000610-014
台中縣大雅鄉大楓村,1000610-014
臺中縣大雅鄉雅楓村,1000610-015
台中縣大雅鄉雅楓村,1000610-015
臺中縣新社鄉新社村,1000611-001
台中縣新社鄉新社村,1000611-001
臺中縣新社鄉復盛村,1000611-002
台中縣新社鄉復盛村,1000611-002
臺中縣新社鄉中正村,1000611-003
台中縣新社鄉中正村,1000611-003
臺中縣新社鄉月湖村,1000611-004
台中縣新社鄉月湖村,1000611-004
臺中縣新社鄉崑山村,1000611-005
台中縣新社鄉崑山村,1000611-005
臺中縣新社鄉大南村,1000611-006
台中縣新社鄉大南村,1000611-006
臺中縣新社鄉永源村,1000611-007
台中縣新社鄉永源村,1000611-007
臺中縣新社鄉中興村,1000611-008
台中縣新社鄉中興村,1000611-008
臺中縣新社鄉協成村,1000611-009
台中縣新社鄉協成村,1000611-009
臺中縣新社鄉東興村,1000611-010
台中縣新社鄉東興村,1000611-010
臺中縣新社鄉慶西村,1000611-011
台中縣新社鄉慶西村,1000611-011
臺中縣新社鄉中和村,1000611-012
台中縣新社鄉中和村,1000611-012
臺中縣新社鄉福興村,1000611-013
台中縣新社鄉福興村,1000611-013
臺中縣石岡鄉石岡村,1000612-001
台中縣石岡鄉石岡村,1000612-001
臺中縣石岡鄉萬安村,1000612-002
台中縣石岡鄉萬安村,1000612-002
臺中縣石岡鄉九房村,1000612-003
台中縣石岡鄉九房村,1000612-003
臺中縣石岡鄉金星村,1000612-004
台中縣石岡鄉金星村,1000612-004
臺中縣石岡鄉龍興村,1000612-005
台中縣石岡鄉龍興村,1000612-005
臺中縣石岡鄉萬興村,1000612-006
台中縣石岡鄉萬興村,1000612-006
臺中縣石岡鄉梅子村,1000612-007
台中縣石岡鄉梅子村,1000612-007
臺中縣石岡鄉土牛村,1000612-008
台中縣石岡鄉土牛村,1000612-008
臺中縣石岡鄉德興村,1000612-009
台中縣石岡鄉德興村,1000612-009
臺中縣石岡鄉和盛村,1000612-010
台中縣石岡鄉和盛村,1000612-010
臺中縣外埔鄉永豐村,1000613-001
台中縣外埔鄉永豐村,1000613-001
臺中縣外埔鄉六分村,1000613-002
台中縣外埔鄉六分村,1000613-002
臺中縣外埔鄉三崁村,1000613-003
台中縣外埔鄉三崁村,1000613-003
臺中縣外埔鄉大同村,1000613-004
台中縣外埔鄉大同村,1000613-004
臺中縣外埔鄉水美村,1000613-005
台中縣外埔鄉水美村,1000613-005
臺中縣外埔鄉大東村,1000613-006
台中縣外埔鄉大東村,1000613-006
臺中縣外埔鄉馬鳴村,1000613-007
台中縣外埔鄉馬鳴村,1000613-007
臺中縣外埔鄉中山村,1000613-008
台中縣外埔鄉中山村,1000613-008
臺中縣外埔鄉鐵山村,1000613-009
台中縣外埔鄉鐵山村,1000613-009
臺中縣外埔鄉土城村,1000613-010
台中縣外埔鄉土城村,1000613-010
臺中縣外埔鄉廍子村,1000613-011
台中縣外埔鄉廍子村,1000613-011
臺中縣大安鄉南埔村,1000614-001
台中縣大安鄉南埔村,1000614-001
臺中縣大安鄉南庄村,1000614-002
台中縣大安鄉南庄村,1000614-002
臺中縣大安鄉中庄村,1000614-003
台中縣大安鄉中庄村,1000614-003
臺中縣大安鄉龜売村,1000614-004
臺中縣大安鄉龜壳村,1000614-004
台中縣大安鄉龜売村,1000614-004
台中縣大安鄉龜壳村,1000614-004
臺中縣大安鄉福興村,1000614-005
台中縣大安鄉福興村,1000614-005
臺中縣大安鄉東安村,1000614-006
台中縣大安鄉東安村,1000614-006
臺中縣大安鄉頂安村,1000614-007
台中縣大安鄉頂安村,1000614-007
臺中縣大安鄉永安村,1000614-008
台中縣大安鄉永安村,1000614-008
臺中縣大安鄉福住村,1000614-009
台中縣大安鄉福住村,1000614-009
臺中縣大安鄉海墘村,1000614-010
台中縣大安鄉海墘村,1000614-010
臺中縣大安鄉西安村,1000614-011
台中縣大安鄉西安村,1000614-011
臺中縣大安鄉松雅村,1000614-012
台中縣大安鄉松雅村,1000614-012
臺中縣烏日鄉烏日村,1000615-001
台中縣烏日鄉烏日村,1000615-001
臺中縣烏日鄉湖日村,1000615-002
台中縣烏日鄉湖日村,1000615-002
臺中縣烏日鄉三和村,1000615-003
台中縣烏日鄉三和村,1000615-003
臺中縣烏日鄉榮泉村,1000615-004
台中縣烏日鄉榮泉村,1000615-004
臺中縣烏日鄉學田村,1000615-005
台中縣烏日鄉學田村,1000615-005
臺中縣烏日鄉九德村,1000615-006
台中縣烏日鄉九德村,1000615-006
臺中縣烏日鄉仁德村,1000615-007
台中縣烏日鄉仁德村,1000615-007
臺中縣烏日鄉前竹村,1000615-008
台中縣烏日鄉前竹村,1000615-008
臺中縣烏日鄉五光村,1000615-009
台中縣烏日鄉五光村,1000615-009
臺中縣烏日鄉光明村,1000615-010
台中縣烏日鄉光明村,1000615-010
臺中縣烏日鄉東園村,1000615-011
台中縣烏日鄉東園村,1000615-011
臺中縣烏日鄉溪埧村,1000615-012
臺中縣烏日鄉螺潭村,1000615-013
台中縣烏日鄉螺潭村,1000615-013
臺中縣烏日鄉北里村,1000615-014
台中縣烏日鄉北里村,1000615-014
臺中縣烏日鄉南里村,1000615-015
台中縣烏日鄉南里村,1000615-015
臺中縣烏日鄉溪尾村,1000615-016
台中縣烏日鄉溪尾村,1000615-016
臺中縣大肚鄉王田村,1000616-001
台中縣大肚鄉王田村,1000616-001
臺中縣大肚鄉中和村,1000616-002
台中縣大肚鄉中和村,1000616-002
臺中縣大肚鄉福山村,1000616-003
台中縣大肚鄉福山村,1000616-003
臺中縣大肚鄉營埔村,1000616-004
台中縣大肚鄉營埔村,1000616-004
臺中縣大肚鄉社腳村,1000616-005
台中縣大肚鄉社腳村,1000616-005
臺中縣大肚鄉新興村,1000616-006
台中縣大肚鄉新興村,1000616-006
臺中縣大肚鄉大東村,1000616-007
台中縣大肚鄉大東村,1000616-007
臺中縣大肚鄉大肚村,1000616-008
台中縣大肚鄉大肚村,1000616-008
臺中縣大肚鄉永和村,1000616-009
台中縣大肚鄉永和村,1000616-009
臺中縣大肚鄉磺溪村,1000616-010
台中縣大肚鄉磺溪村,1000616-010
臺中縣大肚鄉永順村,1000616-011
台中縣大肚鄉永順村,1000616-011
臺中縣大肚鄉成功村,1000616-012
台中縣大肚鄉成功村,1000616-012
臺中縣大肚鄉山陽村,1000616-013
台中縣大肚鄉山陽村,1000616-013
臺中縣大肚鄉頂街村,1000616-014
台中縣大肚鄉頂街村,1000616-014
臺中縣大肚鄉瑞井村,1000616-015
台中縣大肚鄉瑞井村,1000616-015
臺中縣大肚鄉蔗廍村,1000616-016
台中縣大肚鄉蔗廍村,1000616-016
臺中縣大肚鄉自強村,1000616-017
台中縣大肚鄉自強村,1000616-017
臺中縣龍井鄉竹坑村,1000617-001
台中縣龍井鄉竹坑村,1000617-001
臺中縣龍井鄉龍東村,1000617-002
台中縣龍井鄉龍東村,1000617-002
臺中縣龍井鄉龍西村,1000617-003
台中縣龍井鄉龍西村,1000617-003
臺中縣龍井鄉田中村,1000617-004
台中縣龍井鄉田中村,1000617-004
臺中縣龍井鄉福田村,1000617-005
台中縣龍井鄉福田村,1000617-005
臺中縣龍井鄉麗水村,1000617-006
台中縣龍井鄉麗水村,1000617-006
臺中縣龍井鄉龍津村,1000617-007
台中縣龍井鄉龍津村,1000617-007
臺中縣龍井鄉三德村,1000617-008
台中縣龍井鄉三德村,1000617-008
臺中縣龍井鄉忠和村,1000617-009
台中縣龍井鄉忠和村,1000617-009
臺中縣龍井鄉山腳村,1000617-010
台中縣龍井鄉山腳村,1000617-010
臺中縣龍井鄉龍泉村,1000617-011
台中縣龍井鄉龍泉村,1000617-011
臺中縣龍井鄉龍崗村,1000617-012
台中縣龍井鄉龍崗村,1000617-012
臺中縣龍井鄉新庄村,1000617-013
台中縣龍井鄉新庄村,1000617-013
臺中縣龍井鄉南寮村,1000617-014
台中縣龍井鄉南寮村,1000617-014
臺中縣龍井鄉新東村,1000617-015
台中縣龍井鄉新東村,1000617-015
臺中縣龍井鄉東海村,1000617-016
台中縣龍井鄉東海村,1000617-016
臺中縣霧峰鄉桐林村,1000618-001
台中縣霧峰鄉桐林村,1000618-001
臺中縣霧峰鄉吉峰村,1000618-002
臺中縣霧峰鄉甲寅村,1000618-003
台中縣霧峰鄉甲寅村,1000618-003
臺中縣霧峰鄉本鄉村,1000618-004
台中縣霧峰鄉本鄉村,1000618-004
臺中縣霧峰鄉中正村,1000618-005
台中縣霧峰鄉中正村,1000618-005
臺中縣霧峰鄉錦榮村,1000618-006
台中縣霧峰鄉錦榮村,1000618-006
臺中縣霧峰鄉萊園村,1000618-007
台中縣霧峰鄉萊園村,1000618-007
臺中縣霧峰鄉本堂村,1000618-008
台中縣霧峰鄉本堂村,1000618-008
臺中縣霧峰鄉坑口村,1000618-009
台中縣霧峰鄉坑口村,1000618-009
臺中縣霧峰鄉北柳村,1000618-010
台中縣霧峰鄉北柳村,1000618-010
